Client_ID,First_Name,Last_Name,Phone,email,devices,location,Android,Desktop,Iphone,city,Full_Name,Receiver_ID,Transfer_Amount,Transfer_Date,Promotion_ID,client_email,promotion,responded,Transaction_ID,Amount_USD,Store
505,Bessie,Conley,128-912-7282,Bessie.Conley@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
506,Jude,Manning,705-992-3397,Jude.Manning@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
507,Bridget,Oneill,349-116-7728,Bridget.Oneill@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
508,Brooke,Barron,715-588-5341,Brooke.Barron@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,161.0,Brooke.Barron@example.com,Colgatex,No,,0.0,No Store
509,Lukas,Howard,846-508-8212,Lukas.Howard@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
510,Kaya,Jacobson,870-909-4612,Kaya.Jacobson@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,141.0,,Dovee,Yes,,0.0,No Store
511,Kitty,Carroll,305-617-1384,Kitty.Carroll@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,96.0,Kitty.Carroll@example.com,Coca-Splash,No,,0.0,No Store
512,Khadijah,Little,258-211-4243,Khadijah.Little@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
513,Scarlett,Bradley,841-963-6257,Scarlett.Bradley@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
514,Willard,Odling,156-301-8459,Willard.Odling@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
515,Gerald,Carver,658-867-4112,Gerald.Carver@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
517,Danielle,Lester,427-342-5497,Danielle.Lester@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
520,Henry,Holloway,760-481-5035,Henry.Holloway@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
521,Khalid,Mclaughlin,140-879-1467,Khalid.Mclaughlin@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
522,Umar,Guerrero,207-890-3313,Umar.Guerrero@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
523,Ameera,Kirby,611-776-9890,Ameera.Kirby@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
524,Emre,Everett,986-281-7506,Emre.Everett@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,148.0,,KittyKat,No,,0.0,No Store
525,Aidan,Mcmahon,896-647-2628,Aidan.Mcmahon@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
527,Layton,Cisneros,624-631-4459,Layton.Cisneros@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
529,Lawrence,Simon,305-708-6970,Lawrence.Simon@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
531,Jake,Salazar,250-705-1154,Jake.Salazar@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
532,Lawson,Levine,785-936-5286,Lawson.Levine@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,169.0,Lawson.Levine@example.com,GatorBoost,No,,0.0,No Store
534,Ada,Walsh,391-963-8942,Ada.Walsh@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
535,Carolyn,Pittman,451-215-7038,Carolyn.Pittman@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,968.0,21.17,2022-09-14,,,No Promotion,,,0.0,No Store
536,Orla,Monroe,200-722-3778,Orla.Monroe@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
537,Bronwyn,Hanna,763-469-4049,Bronwyn.Hanna@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,37.0,1.52,2023-01-05,,,No Promotion,,,0.0,No Store
538,Tristan,Valdez,109-614-1639,Tristan.Valdez@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
539,Ruth,Stone,429-930-9178,Ruth.Stone@example.com,"['Android', 'Iphone']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
541,Elysia,Schaefer,264-321-9679,Elysia.Schaefer@example.com,"['Android', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
542,Moses,O'Gallagher,303-406-9507,Moses.O'Gallagher@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
543,Esme,Krueger,173-138-2227,Esme.Krueger@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,369.0,10.87,2023-05-27,,,No Promotion,,,0.0,No Store
544,Millie,Yates,673-424-3380,Millie.Yates@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,44.0,,GatorBoost,No,,0.0,No Store
545,Valentina,Cross,142-486-2939,Valentina.Cross@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,920.0,82.09,2024-02-23,,,No Promotion,,,0.0,No Store
546,Lenny,Patrick,109-247-6898,Lenny.Patrick@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,916.0,59.51,2023-09-10,,,No Promotion,,,0.0,No Store
547,Ty,Serrano,901-570-7400,Ty.Serrano@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
548,Katherine,Whitehead,416-889-9840,Katherine.Whitehead@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
549,Danny,Tate,574-779-9113,Danny.Tate@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
550,Prince,Sharp,886-278-8764,Prince.Sharp@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,25.0,,Popsi,No,,0.0,No Store
551,Donovan,Evans,729-134-2962,Donovan.Evans@example.com,['Iphone'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
553,Rajan,Fletcher,443-159-6306,Rajan.Fletcher@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,165.0,64.96,2023-10-23,,,No Promotion,,,0.0,No Store
555,Ammar,Floyd,960-107-6796,Ammar.Floyd@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
557,Wilbur,Valentine,718-283-9417,Wilbur.Valentine@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
558,Clementine,Sloan,480-906-3761,Clementine.Sloan@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
559,Cecilia,Edwards,941-963-8256,Cecilia.Edwards@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
560,Aled,Harris,924-132-3783,Aled.Harris@example.com,"['Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
561,Miya,Warner,204-288-1980,Miya.Warner@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
562,Marjorie,Morrison,642-203-8931,Marjorie.Morrison@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,770.0,79.95,2022-10-08,,,No Promotion,,,0.0,No Store
563,Safaa,Sharpe,648-955-3738,Safaa.Sharpe@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
565,Alice,Huber,190-538-3053,Alice.Huber@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
566,Cruz,Neal,732-513-2567,Cruz.Neal@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,984.0,56.83,2023-04-01,,,No Promotion,,,0.0,No Store
567,Macy,King,475-826-7209,Macy.King@example.com,['Android'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
569,Magnus,Mcneil,125-993-7660,Magnus.Mcneil@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,196.0,,Dovee,No,,0.0,No Store
570,Vinnie,Schwartz,790-948-7013,Vinnie.Schwartz@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,84.0,1.0,2022-02-09,,,No Promotion,,,0.0,No Store
571,Keelan,Thompson,254-156-9308,Keelan.Thompson@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,737.0,44.68,2022-01-13,,,No Promotion,,,0.0,No Store
572,Davina,O'Doherty,330-649-8079,Davina.O'Doherty@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
573,Arron,Herman,999-222-5375,Arron.Herman@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,773.0,1.0,2023-11-17,,,No Promotion,,,0.0,No Store
575,Casper,Padilla,823-261-2968,Casper.Padilla@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
576,David,Mcconnell,967-585-7262,David.Mcconnell@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
578,Demi,Callahan,713-176-8275,Demi.Callahan@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,248.0,15.84,2023-12-29,,,No Promotion,,,0.0,No Store
579,Sufyaan,Castillo,412-479-8766,Sufyaan.Castillo@example.com,"['Android', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
581,Kamal,Gates,622-660-1036,Kamal.Gates@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
582,Yusra,Norman,945-940-4995,Yusra.Norman@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,521.0,7.4,2023-02-17,,,No Promotion,,,0.0,No Store
583,Bryony,Stevens,537-447-5075,Bryony.Stevens@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,555.0,18.98,2023-03-19,,,No Promotion,,,0.0,No Store
585,Sufyan,Guzman,125-583-6823,Sufyan.Guzman@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
586,Casey,Finley,306-893-4689,Casey.Finley@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,171.0,Casey.Finley@example.com,RedCow,No,,0.0,No Store
587,Alina,Odom,737-828-4041,Alina.Odom@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
588,Miranda,Cain,377-263-6278,Miranda.Cain@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
589,Omari,Gibbs,524-749-7401,Omari.Gibbs@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
590,Susannah,Kane,172-773-1455,Susannah.Kane@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,555.0,45.29,2023-08-20,,,No Promotion,,,0.0,No Store
591,Annalise,Stephens,853-224-1381,Annalise.Stephens@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
592,Jamil,Shepherd,298-276-5058,Jamil.Shepherd@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,809.0,55.38,2023-08-26,,,No Promotion,,,0.0,No Store
593,Danyal,Lang,629-875-4423,Danyal.Lang@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,923.0,116.46,2024-02-10,53.0,,GatorBoost,No,,0.0,No Store
594,Barry,Reilly,117-863-9669,Barry.Reilly@example.com,['Desktop'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
595,Archie,Gregory,945-301-2904,Archie.Gregory@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
596,Hajra,Baxter,600-542-2254,Hajra.Baxter@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
597,Earl,Fowler,648-268-9331,Earl.Fowler@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
598,Monica,Bruce,302-368-5572,Monica.Bruce@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
599,Astrid,Delgado,641-317-3741,Astrid.Delgado@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,41.0,Astrid.Delgado@example.com,Popsi,No,,0.0,No Store
600,Bill,Jacobs,279-704-9018,Bill.Jacobs@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
601,Rio,Pennington,473-123-1959,Rio.Pennington@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,216.0,3.43,2023-10-24,,,No Promotion,,,0.0,No Store
603,Bilal,Shaffer,308-774-7278,Bilal.Shaffer@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
604,Elisha,Cobb,821-536-1739,Elisha.Cobb@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
605,Earl,Hobbs,916-866-7237,Earl.Hobbs@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
606,Bertha,Walsh,129-506-2067,Bertha.Walsh@example.com,"['Android', 'Iphone']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
607,Bibi,Roberts,631-796-8801,Bibi.Roberts@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
608,Rishi,Barron,331-128-4346,Rishi.Barron@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,31.0,Rishi.Barron@example.com,Oreoz,No,,0.0,No Store
610,Keira,Herman,607-258-2059,Keira.Herman@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
611,Omari,Richmond,921-179-3270,Omari.Richmond@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
612,Rabia,Parsons,244-470-8381,Rabia.Parsons@example.com,['Android'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
613,Larissa,Perez,742-168-6071,Larissa.Perez@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,155.0,Larissa.Perez@example.com,Colgatex,No,,0.0,No Store
616,Jerry,Whitney,990-444-7435,Jerry.Whitney@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
617,Beau,Duran,797-203-1866,Beau.Duran@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,607.0,22.93,2023-01-08,,,No Promotion,,,0.0,No Store
618,Janet,Hughes,194-769-6265,Janet.Hughes@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,28.0,,KittyKat,No,,0.0,No Store
619,Ria,Ponce,547-111-1151,Ria.Ponce@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
620,Neo,Lara,276-319-4768,Neo.Lara@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,108.0,23.77,2023-01-18,14.0,,Dovee,Yes,,0.0,No Store
621,Kiana,Carter,219-142-7516,Kiana.Carter@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,241.0,43.63,2024-02-19,,,No Promotion,,,0.0,No Store
622,Alexa,Baird,604-771-4056,Alexa.Baird@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
623,Ronald,Estes,328-873-2183,Ronald.Estes@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
625,Diane,Kelly,219-449-5089,Diane.Kelly@example.com,"['Android', 'Iphone']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,825.0,6.03,2023-12-20,,,No Promotion,,,0.0,No Store
627,Everly,Key,152-557-5017,Everly.Key@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,24.0,Everly.Key@example.com,GatorBoost,No,,0.0,No Store
629,Mae,Castro,714-485-2518,Mae.Castro@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,272.0,43.39,2022-07-02,,,No Promotion,,,0.0,No Store
630,Harold,Sharpe,646-622-1082,Harold.Sharpe@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,756.0,94.64,2023-01-04,,,No Promotion,,,0.0,No Store
631,Brooklyn,Fowler,933-501-9509,Brooklyn.Fowler@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,773.0,29.8,2023-06-21,,,No Promotion,,,0.0,No Store
632,Enya,Chen,266-343-6530,Enya.Chen@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
633,Luisa,Fisher,510-167-1940,Luisa.Fisher@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
634,Elodie,Flores,565-243-9336,Elodie.Flores@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
635,Hazel,Yoder,839-203-3903,Hazel.Yoder@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
636,Amber,Gonzalez,884-628-1984,Amber.Gonzalez@example.com,['Desktop'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
637,Juliet,Buck,499-242-5191,Juliet.Buck@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
638,Jamie,Berg,397-515-6866,Jamie.Berg@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,674.0,30.12,2023-09-23,,,No Promotion,,,0.0,No Store
640,Nadia,Wyatt,277-573-9871,Nadia.Wyatt@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,1000.0,8.46,2022-05-25,,,No Promotion,,,0.0,No Store
641,Kacie,Morse,108-917-7237,Kacie.Morse@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,466.0,12.63,2023-02-20,,,No Promotion,,,0.0,No Store
642,Seth,Walter,988-932-7592,Seth.Walter@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
643,Lauren,Ashley,564-133-8260,Lauren.Ashley@example.com,"['Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
644,Wilfred,Michael,632-902-2453,Wilfred.Michael@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
645,Gary,Richards,970-902-7934,Gary.Richards@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
646,Brittney,Ruiz,259-940-6592,Brittney.Ruiz@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,965.0,27.26,2023-05-17,,,No Promotion,,,0.0,No Store
647,Jaxson,Moss,499-701-5813,Jaxson.Moss@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
648,Luna,Levy,855-484-1981,Luna.Levy@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
651,Jamil,Maldonado,424-799-2220,Jamil.Maldonado@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
652,Dillon,Johnston,732-904-7872,Dillon.Johnston@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
654,Dexter,Hartley,582-489-4208,Dexter.Hartley@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
655,Hari,Everett,487-669-8884,Hari.Everett@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
656,Tomos,Velez,233-661-3978,Tomos.Velez@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,493.0,4.7,2023-11-26,83.0,Tomos.Velez@example.com,RedCow,Yes,,0.0,No Store
657,Abu,Delacruz,401-411-2184,Abu.Delacruz@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
658,Syeda,Calhoun,738-680-1717,Syeda.Calhoun@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
659,Oliwier,Gill,902-175-4864,Oliwier.Gill@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,778.0,36.03,2023-06-01,,,No Promotion,,,0.0,No Store
660,Zayn,Kaufman,893-890-8415,Zayn.Kaufman@example.com,"['Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,708.0,30.12,2022-11-09,,,No Promotion,,,0.0,No Store
661,Vera,Walker,516-811-2158,Vera.Walker@example.com,"['Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
662,Anthony,Mccullough,330-176-2600,Anthony.Mccullough@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,423.0,5.7,2023-05-28,,,No Promotion,,,0.0,No Store
663,Rowan,Acevedo,223-620-9032,Rowan.Acevedo@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,187.0,35.98,2022-10-14,,,No Promotion,,,0.0,No Store
664,Zara,Oconnell,543-537-6044,Zara.Oconnell@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
665,Lucia,Cisneros,470-574-7167,Lucia.Cisneros@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
666,Julius,Donnelly,733-325-2658,Julius.Donnelly@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
668,Joshua,Bonner,550-710-1849,Joshua.Bonner@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
669,Abdirahman,Marsh,653-601-4374,Abdirahman.Marsh@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
670,Jacob,Patton,914-260-3945,Jacob.Patton@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
672,Kane,Huff,417-611-9319,Kane.Huff@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
