id,name,phone_number,email,city,country,device_count,android,iphone,desktop,promotion_id,promoted_item,responded,sent_from,sent_to,amount_sent,date_sent,received_from,received_to,amount_received,date_received,transaction_id,store,purchased_item,price,price_per_item,quantity
0107,Polly Reyes,296-740-3450,Polly.Reyes@example.com,San Diego,USA,1.0,No,Yes,No,0180,KittyKat,No,,,,,,,,,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0592,3.86,2023-08-15,0620,0108,23.77,2023-01-18,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0592,3.86,2023-08-15,0754,0108,2.89,2023-12-04,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0592,3.86,2023-08-15,0966,0108,72.63,2024-03-05,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0592,35.97,2023-10-23,0620,0108,23.77,2023-01-18,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0592,35.97,2023-10-23,0754,0108,2.89,2023-12-04,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0592,35.97,2023-10-23,0966,0108,72.63,2024-03-05,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0130,24.27,2024-01-02,0620,0108,23.77,2023-01-18,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0130,24.27,2024-01-02,0754,0108,2.89,2023-12-04,,,,,,
0108,Mohsin Tucker,174-389-8757,Mohsin.Tucker@example.com,Toronto,Canada,1.0,No,No,Yes,,,,0108,0130,24.27,2024-01-02,0966,0108,72.63,2024-03-05,,,,,,
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0172,0109,42.44,2023-05-19,1016,Urban Outfitters Loft,Popsi,9.0,3.0,3.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0172,0109,42.44,2023-05-19,1016,Urban Outfitters Loft,Dovee,3.0,1.0,3.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0172,0109,42.44,2023-05-19,1016,Urban Outfitters Loft,Flixnet,10.0,10.0,1.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0172,0109,42.44,2023-05-19,1095,BestChoice Buy,Dovee,4.0,2.0,2.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0326,0109,60.78,2023-09-08,1016,Urban Outfitters Loft,Popsi,9.0,3.0,3.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0326,0109,60.78,2023-09-08,1016,Urban Outfitters Loft,Dovee,3.0,1.0,3.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0326,0109,60.78,2023-09-08,1016,Urban Outfitters Loft,Flixnet,10.0,10.0,1.0
0109,Huw Valentine,441-847-1955,Huw.Valentine@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,0326,0109,60.78,2023-09-08,1095,BestChoice Buy,Dovee,4.0,2.0,2.0
0110,Pearl Perez,947-926-6369,Pearl.Perez@example.com,San Francisco,USA,1.0,No,Yes,No,,,,0110,0258,1.0,2022-06-05,0374,0110,3.38,2023-03-07,,,,,,
0110,Pearl Perez,947-926-6369,Pearl.Perez@example.com,San Francisco,USA,1.0,No,Yes,No,,,,0110,0830,12.7,2022-12-12,0374,0110,3.38,2023-03-07,,,,,,
0111,Harriett Mccoy,956-438-3865,Harriett.Mccoy@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0111,0104,7.4,2022-02-20,,,,,,,,,,
0111,Harriett Mccoy,956-438-3865,Harriett.Mccoy@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0111,0895,5.37,2023-10-04,,,,,,,,,,
0112,Aiden Galvan,559-282-1575,Aiden.Galvan@example.com,San Diego,USA,1.0,No,No,Yes,,,,0112,0169,71.55,2023-03-17,,,,,,,,,,
0113,Kaan Miranda,940-569-5175,Kaan.Miranda@example.com,San Francisco,USA,1.0,Yes,No,No,,,,,,,,0719,0113,67.37,2023-08-14,,,,,,
0114,Laurie Melendez,488-382-1416,Laurie.Melendez@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0115,Tanya Watson,432-515-4933,Tanya.Watson@example.com,Montreal,Canada,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0116,Gerard Vargas,663-149-3581,Gerard.Vargas@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0116,0061,62.87,2023-05-09,,,,,1093,Urban Outfitters Loft,Oreoz,3.0,3.0,1.0
0116,Gerard Vargas,663-149-3581,Gerard.Vargas@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0116,0061,62.87,2023-05-09,,,,,1093,Urban Outfitters Loft,Dovee,2.0,1.0,2.0
0116,Gerard Vargas,663-149-3581,Gerard.Vargas@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0116,0061,62.87,2023-05-09,,,,,1093,Urban Outfitters Loft,Popsi,3.0,3.0,1.0
0116,Gerard Vargas,663-149-3581,Gerard.Vargas@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0116,0960,3.75,2023-09-07,,,,,1093,Urban Outfitters Loft,Oreoz,3.0,3.0,1.0
0116,Gerard Vargas,663-149-3581,Gerard.Vargas@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0116,0960,3.75,2023-09-07,,,,,1093,Urban Outfitters Loft,Dovee,2.0,1.0,2.0
0116,Gerard Vargas,663-149-3581,Gerard.Vargas@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0116,0960,3.75,2023-09-07,,,,,1093,Urban Outfitters Loft,Popsi,3.0,3.0,1.0
0118,Sean Bolton,222-241-5406,Sean.Bolton@example.com,Los Angeles,USA,2.0,Yes,Yes,No,,,,0118,0595,42.37,2023-05-22,0960,0118,53.0,2023-02-03,,,,,,
0118,Sean Bolton,222-241-5406,Sean.Bolton@example.com,Los Angeles,USA,2.0,Yes,Yes,No,,,,0118,0595,42.37,2023-05-22,0105,0118,49.49,2023-10-22,,,,,,
0121,Jasper Brandt,527-756-7352,Jasper.Brandt@example.com,London,United Kingdom,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0122,Teresa Mccarty,223-114-4003,Teresa.Mccarty@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0123,Finnian Fisher,382-879-9946,Finnian.Fisher@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,,,,,0712,0123,8.49,2023-04-09,,,,,,
0124,Carol York,402-586-5192,Carol.York@example.com,San Diego,USA,1.0,Yes,No,No,,,,0124,0546,7.1,2023-08-26,,,,,1066,Urban Outfitters Loft,Flixnet,20.0,10.0,2.0
0124,Carol York,402-586-5192,Carol.York@example.com,San Diego,USA,1.0,Yes,No,No,,,,0124,0546,7.1,2023-08-26,,,,,1066,Urban Outfitters Loft,Dovee,1.0,1.0,1.0
0126,Bessie Cole,424-390-3432,Bessie.Cole@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,1050,PetPals Mart,Krafty Cheddar,4.0,4.0,1.0
0126,Bessie Cole,424-390-3432,Bessie.Cole@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,1050,PetPals Mart,Dovee,2.0,1.0,2.0
0127,Zoya Giles,301-750-7631,Zoya.Giles@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0127,0842,26.11,2023-03-28,,,,,,,,,,
0128,Malik Cuevas,935-337-2537,Malik.Cuevas@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0129,Alejandro Duncan,487-150-9471,Alejandro.Duncan@example.com,London,United Kingdom,1.0,No,No,Yes,,,,,,,,0100,0129,99.22,2024-03-08,,,,,,
0130,Zohaib Hartman,928-400-6426,Zohaib.Hartman@example.com,Montreal,Canada,1.0,No,No,Yes,,,,0130,0923,5.75,2023-05-11,0108,0130,24.27,2024-01-02,,,,,,
0130,Zohaib Hartman,928-400-6426,Zohaib.Hartman@example.com,Montreal,Canada,1.0,No,No,Yes,,,,0130,0923,5.75,2023-05-11,0818,0130,4.42,2024-02-20,,,,,,
0130,Zohaib Hartman,928-400-6426,Zohaib.Hartman@example.com,Montreal,Canada,1.0,No,No,Yes,,,,0130,0923,5.75,2023-05-11,0243,0130,15.32,2024-03-05,,,,,,
0131,Alivia Armstrong,398-367-7522,Alivia.Armstrong@example.com,Chicago,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0132,Tina Powell,372-218-6551,Tina.Powell@example.com,New York,USA,2.0,Yes,No,Yes,,,,,,,,0251,0132,11.67,2022-08-01,1015,BestChoice Buy,Colgatex,3.0,3.0,1.0
0132,Tina Powell,372-218-6551,Tina.Powell@example.com,New York,USA,2.0,Yes,No,Yes,,,,,,,,0251,0132,11.67,2022-08-01,1015,BestChoice Buy,Krafty Cheddar,10.0,5.0,2.0
0132,Tina Powell,372-218-6551,Tina.Powell@example.com,New York,USA,2.0,Yes,No,Yes,,,,,,,,0251,0132,11.67,2022-08-01,1015,BestChoice Buy,Popsi,4.0,4.0,1.0
0133,Zack Mcclain,586-280-9496,Zack.Mcclain@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0134,Lydia Chan,649-585-3076,Lydia.Chan@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0135,Bertie Ward,971-922-8663,Bertie.Ward@example.com,Montreal,Canada,2.0,Yes,No,Yes,,,,,,,,0248,0135,130.62,2023-09-18,,,,,,
0135,Bertie Ward,971-922-8663,Bertie.Ward@example.com,Montreal,Canada,2.0,Yes,No,Yes,,,,,,,,0346,0135,1.0,2023-09-29,,,,,,
0136,Hafsah Booker,731-730-2543,Hafsah.Booker@example.com,New York,USA,2.0,No,Yes,Yes,,,,,,,,,,,,1034,Urban Outfitters Loft,Colgatex,2.0,2.0,1.0
0137,India Simmons,605-920-3435,India.Simmons@example.com,San Diego,USA,2.0,Yes,Yes,No,,,,0137,0238,38.32,2022-12-30,0082,0137,15.36,2023-02-17,,,,,,
0137,India Simmons,605-920-3435,India.Simmons@example.com,San Diego,USA,2.0,Yes,Yes,No,,,,0137,0923,4.46,2024-04-12,0082,0137,15.36,2023-02-17,,,,,,
0138,Adnan Allen,561-365-7378,Adnan.Allen@example.com,Chicago,USA,2.0,Yes,No,Yes,,,,0138,0796,68.32,2023-08-22,,,,,,,,,,
0139,Kamran Wilcox,476-365-7838,Kamran.Wilcox@example.com,London,United Kingdom,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0140,Gary Hutchinson,245-506-5389,Gary.Hutchinson@example.com,San Francisco,USA,1.0,Yes,No,No,,,,,,,,0051,0140,1.0,2023-01-04,1102,PetPals Mart,GatorBoost,3.0,3.0,1.0
0141,Adriana Stafford,473-741-6496,Adriana.Stafford@example.com,Montreal,Canada,1.0,No,Yes,No,,,,0141,0245,28.59,2024-01-11,,,,,,,,,,
0143,Ian Ho,586-175-1970,Ian.Ho@example.com,San Francisco,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0144,Emelia Page,929-575-4315,Emelia.Page@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0144,0177,67.75,2022-01-26,,,,,,,,,,
0144,Emelia Page,929-575-4315,Emelia.Page@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0144,0575,29.51,2022-10-17,,,,,,,,,,
0145,Elijah Castaneda,354-709-5741,Elijah.Castaneda@example.com,Chicago,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0146,Edith Walker,805-146-4773,Edith.Walker@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0146,0615,4.93,2023-04-21,,,,,1041,Urban Outfitters Loft,GatorBoost,6.0,3.0,2.0
0146,Edith Walker,805-146-4773,Edith.Walker@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0146,0615,4.93,2023-04-21,,,,,1041,Urban Outfitters Loft,Colgatex,2.0,2.0,1.0
0146,Edith Walker,805-146-4773,Edith.Walker@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0146,0615,4.93,2023-04-21,,,,,1105,BestChoice Buy,Oreoz,4.0,4.0,1.0
0146,Edith Walker,805-146-4773,Edith.Walker@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0146,0615,4.93,2023-04-21,,,,,1105,BestChoice Buy,Popsi,4.0,4.0,1.0
0146,Edith Walker,805-146-4773,Edith.Walker@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0146,0615,4.93,2023-04-21,,,,,1105,BestChoice Buy,Krafty Cheddar,5.0,5.0,1.0
0147,Eleanor Mcintosh,153-538-3431,Eleanor.Mcintosh@example.com,Toronto,Canada,1.0,Yes,No,No,,,,0147,0380,6.24,2023-01-12,0285,0147,36.98,2023-10-13,,,,,,
0147,Eleanor Mcintosh,153-538-3431,Eleanor.Mcintosh@example.com,Toronto,Canada,1.0,Yes,No,No,,,,0147,0593,6.14,2023-02-22,0285,0147,36.98,2023-10-13,,,,,,
0148,Maksymilian Crosby,298-837-9139,Maksymilian.Crosby@example.com,New York,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0149,Abdirahman Mullen,669-442-8257,Abdirahman.Mullen@example.com,Toronto,Canada,3.0,Yes,Yes,Yes,,,,,,,,0325,0149,56.12,2023-05-15,,,,,,
0150,Mariah Castro,866-155-1011,Mariah.Castro@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,,,,,1107,PetPals Mart,Popsi,6.0,3.0,2.0
0150,Mariah Castro,866-155-1011,Mariah.Castro@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,,,,,1107,PetPals Mart,Popsi,3.0,3.0,1.0
0151,Laiba Ingram,780-200-2871,Laiba.Ingram@example.com,San Diego,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0152,Matteo Moon,830-546-5378,Matteo.Moon@example.com,London,United Kingdom,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0153,Blaine Boyer,411-997-1636,Blaine.Boyer@example.com,London,United Kingdom,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0154,Thomas English,891-190-2889,Thomas.English@example.com,New York,USA,1.0,No,No,Yes,,,,0154,0242,15.28,2023-02-28,,,,,,,,,,
0155,Lochlan Fitzgerald,762-973-4444,Lochlan.Fitzgerald@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0156,Alia Brooks,327-292-8469,Alia.Brooks@example.com,Montreal,Canada,2.0,Yes,No,Yes,,,,0156,0429,6.29,2023-09-24,,,,,,,,,,
0157,Aimee Duffy,856-144-7655,Aimee.Duffy@example.com,San Diego,USA,2.0,Yes,Yes,No,,,,,,,,0259,0157,44.69,2023-03-01,,,,,,
0158,Ethan Price,558-134-7531,Ethan.Price@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,1065,Trader Tales,Flixnet,11.0,11.0,1.0
0158,Ethan Price,558-134-7531,Ethan.Price@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,1065,Trader Tales,RedCow,4.0,4.0,1.0
0159,Will Santana,460-231-8743,Will.Santana@example.com,Los Angeles,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0160,Alessia Watts,619-580-5165,Alessia.Watts@example.com,New York,USA,1.0,Yes,No,No,,,,,,,,0671,0160,35.34,2022-06-26,,,,,,
0161,Eliza Gordon,805-946-7433,Eliza.Gordon@example.com,Los Angeles,USA,1.0,Yes,No,No,,,,,,,,0890,0161,17.81,2024-04-07,,,,,,
0162,Martina Boyle,145-824-4775,Martina.Boyle@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,,,,,0965,0162,47.07,2023-05-16,,,,,,
0162,Martina Boyle,145-824-4775,Martina.Boyle@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,,,,,0924,0162,98.0,2024-04-30,,,,,,
0163,Talha Austin,279-345-3532,Talha.Austin@example.com,New York,USA,2.0,No,Yes,Yes,,,,0163,0879,4.43,2023-02-27,0047,0163,14.22,2022-11-14,,,,,,
0163,Talha Austin,279-345-3532,Talha.Austin@example.com,New York,USA,2.0,No,Yes,Yes,,,,0163,0879,4.43,2023-02-27,0185,0163,1.0,2023-10-29,,,,,,
0164,Herman Knowles,130-936-8674,Herman.Knowles@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0165,Amira Berg,627-954-8991,Amira.Berg@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0553,0165,64.96,2023-10-23,1146,Targeted Treasures,Dovee,3.0,3.0,1.0
0165,Amira Berg,627-954-8991,Amira.Berg@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0553,0165,64.96,2023-10-23,1146,Targeted Treasures,Popsi,10.0,5.0,2.0
0166,Darcie Lane,899-901-3539,Darcie.Lane@example.com,Los Angeles,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0167,Kurtis Marks,690-396-3965,Kurtis.Marks@example.com,Montreal,Canada,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0168,Josie Pham,202-569-8234,Josie.Pham@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0169,Katy Harrington,645-829-7495,Katy.Harrington@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,0112,0169,71.55,2023-03-17,1009,Trader Tales,Krafty Cheddar,5.0,5.0,1.0
0169,Katy Harrington,645-829-7495,Katy.Harrington@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,0112,0169,71.55,2023-03-17,1057,SparkMart,Colgatex,8.0,4.0,2.0
0169,Katy Harrington,645-829-7495,Katy.Harrington@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,0112,0169,71.55,2023-03-17,1057,SparkMart,Flixnet,24.0,12.0,2.0
0170,Macie Payne,782-737-6408,Macie.Payne@example.com,New York,USA,1.0,Yes,No,No,0198,KittyKat,No,,,,,,,,,,,,,,
0171,Patrick Morse,220-102-3684,Patrick.Morse@example.com,New York,USA,2.0,Yes,Yes,No,0085,KittyKat,Yes,,,,,0011,0171,25.66,2022-06-10,1040,BestChoice Buy,Krafty Cheddar,10.0,5.0,2.0
0171,Patrick Morse,220-102-3684,Patrick.Morse@example.com,New York,USA,2.0,Yes,Yes,No,0085,KittyKat,Yes,,,,,0826,0171,38.38,2024-02-17,1040,BestChoice Buy,Krafty Cheddar,10.0,5.0,2.0
0172,Nathaniel Gonzalez,421-145-6627,Nathaniel.Gonzalez@example.com,Chicago,USA,1.0,No,No,Yes,,,,0172,0109,42.44,2023-05-19,,,,,,,,,,
0174,Kiera Cotton,254-627-7406,Kiera.Cotton@example.com,Los Angeles,USA,1.0,Yes,No,No,,,,,,,,,,,,1076,Urban Outfitters Loft,RedCow,6.0,3.0,2.0
0174,Kiera Cotton,254-627-7406,Kiera.Cotton@example.com,Los Angeles,USA,1.0,Yes,No,No,,,,,,,,,,,,1076,Urban Outfitters Loft,Flixnet,20.0,10.0,2.0
0174,Kiera Cotton,254-627-7406,Kiera.Cotton@example.com,Los Angeles,USA,1.0,Yes,No,No,,,,,,,,,,,,1076,Urban Outfitters Loft,Popsi,3.0,3.0,1.0
0175,Tia Potter,137-491-6519,Tia.Potter@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,,,,,1092,BestChoice Buy,KittyKat,3.0,3.0,1.0
0176,Melvin Flores,708-692-8746,Melvin.Flores@example.com,London,United Kingdom,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0177,Hassan Kemp,131-471-2639,Hassan.Kemp@example.com,San Diego,USA,1.0,No,No,Yes,,,,0177,0480,34.74,2022-07-11,0144,0177,67.75,2022-01-26,,,,,,
0178,Jenson Carver,128-789-4202,Jenson.Carver@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0179,Aminah Wells,950-639-9777,Aminah.Wells@example.com,Chicago,USA,3.0,Yes,Yes,Yes,,,,0179,0438,81.49,2024-01-14,,,,,1046,PetPals Mart,Oreoz,3.0,3.0,1.0
0179,Aminah Wells,950-639-9777,Aminah.Wells@example.com,Chicago,USA,3.0,Yes,Yes,Yes,,,,0179,0438,81.49,2024-01-14,,,,,1046,PetPals Mart,Dovee,1.0,1.0,1.0
0180,Dhruv Villarreal,931-559-3083,Dhruv.Villarreal@example.com,London,United Kingdom,2.0,Yes,No,Yes,0042,RedCow,No,,,,,,,,,,,,,,
0181,Rhodri Kelley,106-651-2649,Rhodri.Kelley@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0182,Luqman Carrillo,124-533-2523,Luqman.Carrillo@example.com,New York,USA,1.0,Yes,No,No,0182,Coca-Splash,Yes,,,,,,,,,1072,SparkMart,Colgatex,12.0,4.0,3.0
0182,Luqman Carrillo,124-533-2523,Luqman.Carrillo@example.com,New York,USA,1.0,Yes,No,No,0182,Coca-Splash,Yes,,,,,,,,,1072,SparkMart,Dovee,9.0,3.0,3.0
0183,Ishaan Stevenson,631-367-5233,Ishaan.Stevenson@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0184,David Bridges,946-447-2454,David.Bridges@example.com,New York,USA,1.0,No,Yes,No,,,,0184,0001,42.48,2024-01-05,0283,0184,42.04,2022-10-20,1075,PetPals Mart,RedCow,6.0,3.0,2.0
0184,David Bridges,946-447-2454,David.Bridges@example.com,New York,USA,1.0,No,Yes,No,,,,0184,0001,42.48,2024-01-05,0283,0184,42.04,2022-10-20,1075,PetPals Mart,KittyKat,2.0,2.0,1.0
0184,David Bridges,946-447-2454,David.Bridges@example.com,New York,USA,1.0,No,Yes,No,,,,0184,0001,42.48,2024-01-05,0710,0184,23.59,2023-08-15,1075,PetPals Mart,RedCow,6.0,3.0,2.0
0184,David Bridges,946-447-2454,David.Bridges@example.com,New York,USA,1.0,No,Yes,No,,,,0184,0001,42.48,2024-01-05,0710,0184,23.59,2023-08-15,1075,PetPals Mart,KittyKat,2.0,2.0,1.0
0184,David Bridges,946-447-2454,David.Bridges@example.com,New York,USA,1.0,No,Yes,No,,,,0184,0001,42.48,2024-01-05,0360,0184,25.4,2024-03-26,1075,PetPals Mart,RedCow,6.0,3.0,2.0
0184,David Bridges,946-447-2454,David.Bridges@example.com,New York,USA,1.0,No,Yes,No,,,,0184,0001,42.48,2024-01-05,0360,0184,25.4,2024-03-26,1075,PetPals Mart,KittyKat,2.0,2.0,1.0
0185,Milton Carlson,344-559-6014,Milton.Carlson@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0185,0867,44.37,2023-04-17,,,,,,,,,,
0185,Milton Carlson,344-559-6014,Milton.Carlson@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0185,0163,1.0,2023-10-29,,,,,,,,,,
0186,Gareth Sutherland,471-744-7605,Gareth.Sutherland@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0187,Andre Long,883-691-2967,Andre.Long@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,,,,,0931,0187,13.75,2022-02-20,,,,,,
0187,Andre Long,883-691-2967,Andre.Long@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,,,,,0663,0187,35.98,2022-10-14,,,,,,
0188,Ridwan Houston,530-308-5425,Ridwan.Houston@example.com,London,United Kingdom,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0189,Darcey Whitney,483-860-2350,Darcey.Whitney@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0189,0883,24.84,2023-04-06,,,,,,,,,,
0190,Charlotte Baxter,757-193-7348,Charlotte.Baxter@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,,,,,0902,0190,66.63,2023-10-05,,,,,,
0191,Damon Bullock,130-864-9453,Damon.Bullock@example.com,Chicago,USA,2.0,Yes,No,Yes,,,,0191,0672,28.4,2022-09-14,0085,0191,46.33,2023-12-26,,,,,,
0191,Damon Bullock,130-864-9453,Damon.Bullock@example.com,Chicago,USA,2.0,Yes,No,Yes,,,,0191,0929,5.41,2024-03-16,0085,0191,46.33,2023-12-26,,,,,,
0192,Leonie Sanders,248-366-9279,Leonie.Sanders@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,0192,0963,80.54,2024-02-06,0250,0192,11.65,2023-11-28,,,,,,
0193,Susie Gibbons,194-777-4804,Susie.Gibbons@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0193,0879,18.28,2023-06-05,0966,0193,25.04,2023-01-10,,,,,,
0193,Susie Gibbons,194-777-4804,Susie.Gibbons@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0193,0647,43.57,2023-08-08,0966,0193,25.04,2023-01-10,,,,,,
0194,Fynn Graham,763-842-3292,Fynn.Graham@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0195,Jorge Maldonado,220-296-3772,Jorge.Maldonado@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0195,0973,20.44,2023-12-25,,,,,1149,PetPals Mart,Dovee,1.0,1.0,1.0
0196,Alanna Stephens,710-282-8586,Alanna.Stephens@example.com,Chicago,USA,1.0,No,Yes,No,,,,0196,0850,16.16,2022-12-14,,,,,,,,,,
0197,Tiago Dunn,728-796-4352,Tiago.Dunn@example.com,San Diego,USA,2.0,Yes,Yes,No,0114,Colgatex,Yes,0197,0965,55.76,2024-01-19,,,,,1120,BestChoice Buy,Flixnet,33.0,11.0,3.0
0197,Tiago Dunn,728-796-4352,Tiago.Dunn@example.com,San Diego,USA,2.0,Yes,Yes,No,0114,Colgatex,Yes,0197,0965,55.76,2024-01-19,,,,,1120,BestChoice Buy,KittyKat,3.0,3.0,1.0
0198,Zakir Russell,599-588-9264,Zakir.Russell@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,0198,0327,50.3,2023-06-07,,,,,,,,,,
0199,Asa Haines,327-464-5734,Asa.Haines@example.com,London,United Kingdom,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0200,Eesa Buchanan,533-397-5445,Eesa.Buchanan@example.com,London,United Kingdom,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0201,Conor Rush,663-671-4088,Conor.Rush@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0202,Kabir Stewart,891-887-3513,Kabir.Stewart@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0202,0846,72.79,2023-01-14,,,,,1012,PetPals Mart,Colgatex,2.0,2.0,1.0
0202,Kabir Stewart,891-887-3513,Kabir.Stewart@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0202,0846,72.79,2023-01-14,,,,,1012,PetPals Mart,Flixnet,30.0,10.0,3.0
